imageId,distance(km),imageFraction
C4413640,4724316,3.33524
C4413843,4791430,3.28852
C4413846,4791430,0.43999
C4413850,4795248,3.2859
C4413853,4795248,0.43964
C4413857,4799066,3.28329
C4413900,4799066,0.43929
C4413904,4802883,3.28068
C4413907,4802883,0.43894
C4413911,4806700,3.27807
C4413914,4806700,0.43859
C4413918,4810518,3.27547
C4413921,4810518,0.43824
C4413952,4827420,0.43671
C4413956,4831237,3.26142
C4413959,4831237,0.43636
C4414246,4923867,0.42815
C4414250,4926045,0.42796
C4414254,4928224,0.42777
C4414258,4930402,0.42758
C4414302,4932580,0.4274
C4414306,4934758,0.42721
C4414310,4936936,0.42702
C4414314,4939114,0.42683
C4414318,4941292,0.42664
C4414322,4943470,0.42645
C4414326,4945648,0.42627
C4414330,4947826,0.42608
C4414334,4950004,0.42589
C4414338,4952182,0.4257
C4414342,4954359,0.42552
C4414346,4956537,0.42533
C4414350,4958714,0.42514
C4414354,4960892,0.42496
C4414358,4963069,0.42477
C4414402,4965247,0.42458
C4414406,4967424,0.4244
C4414410,4969602,0.42421
C4414417,4973412,3.16818
C4414420,4973412,0.42389
C4414424,4977222,3.16576
C4414427,4977222,0.42356
C4414431,4981032,3.16334
C4414434,4981032,0.42324
C4414747,5087645,3.09704
C4414750,5087645,0.41437
C4414754,5091450,3.09473
C4414757,5091450,0.41406
C4414801,5095255,3.09242
C4414804,5095255,0.41375
C4414808,5099060,3.09011
C4414811,5099060,0.41344
C4414815,5102865,3.08781
C4414818,5102865,0.41313
C4414822,5106670,3.08551
C4414825,5106670,0.41282
C4414829,5110475,3.08321
C4414832,5110475,0.41252
C4414836,5114279,3.08091
C4414839,5114279,0.41221
C4414927,5141981,3.06432
C4414930,5141981,0.40999
C4414934,5145785,3.06205
C4414937,5145785,0.40969
C4414941,5149588,3.05979
C4414944,5149588,0.40938
C4414959,5159366,3.05399
C4415010,5165342,3.05046
C4415013,5165342,0.40813
C4415017,5169144,3.04821
C4415020,5169144,0.40783
C4415024,5172946,3.04597
C4415027,5172946,0.40753
C4415119,5202815,3.02848
C4415122,5202815,0.4052
C4415126,5206616,3.02627
C4415129,5206616,0.4049
C4415133,5210417,3.02407
C4415136,5210417,0.4046
C4415140,5214217,3.02186
C4415143,5214217,0.40431
C4415206,5228332,3.0137
C4415209,5228332,0.40322
C4415213,5232132,3.01151
C4415216,5232132,0.40292
C4415220,5235932,3.00933
C4415223,5235932,0.40263
C4415227,5239732,3.00715
C4415230,5239732,0.40234
C4415234,5243531,3.00497
C4415237,5243531,0.40205
C4415241,5247331,3.00279
C4415244,5247331,0.40176
C4415248,5251130,3.00062
C4415251,5251130,0.40147
C4415255,5254929,2.99845
C4415258,5254929,0.40118
C4415302,5258728,2.99628
C4415305,5258728,0.40089
C4415309,5262526,2.99412
C4415312,5262526,0.4006
C4415316,5266325,2.99196
C4415319,5266325,0.40031
C4415323,5270123,2.9898
C4415326,5270123,0.40002
C4415330,5273922,2.98765
C4415333,5273922,0.39973
C4415337,5277720,2.9855
C4415340,5277720,0.39944
C4415344,5281518,2.98335
C4415347,5281518,0.39916
C4415351,5285316,2.98121
C4415354,5285316,0.39887
C4415358,5289114,2.97907
C4415401,5289114,0.39858
C4415405,5292911,2.97693
C4415408,5292911,0.3983
C4415435,5309185,2.96781
C4415438,5309185,0.39708
C4415442,5312982,2.96568
C4415445,5312982,0.39679
C4415449,5316779,2.96357
C4415452,5316779,0.39651
C4415456,5320575,2.96145
C4415459,5320575,0.39623
C4415503,5324372,2.95934
C4415506,5324372,0.39594
C4415510,5328168,2.95723
C4415513,5328168,0.39566
C4415517,5331964,2.95513
C4415520,5331964,0.39538
C4415524,5335760,2.95302
C4415527,5335760,0.3951
C4415531,5339556,2.95092
C4415534,5339556,0.39482
C4415538,5343352,2.94883
C4415541,5343352,0.39454
C4415545,5347147,2.94673
C4415548,5347147,0.39426
C4415555,5352570,0.39386
C4415559,5354738,0.3937
C4415603,5356907,0.39354
C4415607,5359076,0.39338
C4415611,5361244,0.39322
C4415615,5363413,0.39306
C4415619,5365581,0.3929
C4415623,5367750,0.39274
C4415627,5369918,0.39259
C4415631,5372087,0.39243
C4415635,5374255,0.39227
C4415639,5376423,0.39211
C4415643,5378592,0.39195
C4415648,5381302,2.92803
C4415652,5383470,2.92685
C4415656,5385638,2.92567
C4415700,5387806,2.9245
C4415704,5389974,2.92332
C4415708,5392142,2.92214
C4415712,5394310,2.92097
C4415716,5396478,2.9198
C4415720,5398646,2.91862
C4415724,5400814,2.91745
C4415728,5402981,2.91628
C4415732,5405149,2.91511
C4415736,5407317,2.91394
C4415740,5409484,2.91278
C4415744,5411652,2.91161
C4415748,5413819,2.91044
C4415820,5431158,0.38816
C4415826,5434409,0.38793
C4415832,5437659,0.38769
C4415838,5440910,0.38746
C4415844,5444160,0.38723
C4415902,5453911,0.38654
C4415908,5457161,0.38631
C4415914,5460411,0.38608
C4415920,5463661,0.38585
C4415926,5466910,0.38562
C4415932,5470160,0.38539
C4415938,5473410,0.38516
C4415944,5476659,0.38493
C4415950,5479908,0.38471
C4415956,5483158,0.38448
C4416002,5486407,0.38425
C4416008,5489656,0.38402
C4416014,5492905,0.3838
C4416020,5496153,0.38357
C4416026,5499402,0.38334
C4416032,5502651,0.38312
C4416038,5505899,0.38289
C4416044,5509148,0.38266
C4416050,5512396,0.38244
C4416056,5515645,0.38221
C4416102,5518893,0.38199
C4416108,5522141,0.38176
C4416114,5525389,0.38154
C4416120,5528637,0.38131
C4416126,5531884,0.38109
C4416132,5535132,0.38087
C4416138,5538380,0.38064
C4416144,5541627,0.38042
C4416150,5544875,0.3802
C4416156,5548122,0.37998
C4416202,5551369,0.37975
C4416208,5554616,0.37953
C4416214,5557863,0.37931
C4416220,5561110,0.37909
C4416226,5564357,0.37887
C4416232,5567604,0.37865
C4416238,5570851,0.37842
C4416244,5574097,0.3782
C4416250,5577344,0.37798
C4416256,5580590,0.37776
C4416302,5583836,0.37754
C4416308,5587082,0.37733
C4416314,5590328,0.37711
C4416320,5593574,0.37689
C4416326,5596820,0.37667
C4416332,5600066,0.37645
C4416338,5603312,0.37623
C4416344,5606558,0.37601
C4416350,5609803,0.3758
C4416356,5613049,0.37558
C4416402,5616294,0.37536
C4416408,5619539,0.37515
C4416414,5622784,0.37493
C4416420,5626029,0.37471
C4416426,5629274,0.3745
C4416432,5632519,0.37428
C4416438,5635764,0.37407
C4416444,5639009,0.37385
C4416450,5642253,0.37364
C4416456,5645498,0.37342
C4416502,5648742,0.37321
C4416508,5651987,0.37299
C4416514,5655231,0.37278
C4416520,5658475,0.37256
C4416526,5661719,0.37235
C4416532,5664963,0.37214
C4416538,5668207,0.37192
C4416544,5671451,0.37171
C4416550,5674695,0.3715
C4416556,5677938,0.37129
C4416602,5681182,0.37108
C4416608,5684425,0.37086
C4416614,5687668,0.37065
C4416620,5690912,0.37044
C4416626,5694155,0.37023
C4416632,5697398,0.37002
C4416638,5700641,0.36981
C4416644,5703884,0.3696
C4416650,5707127,0.36939
C4416656,5710369,0.36918
C4416702,5713612,0.36897
C4416708,5716854,0.36876
C4416714,5720097,0.36855
C4416720,5723339,0.36834
C4416726,5726582,0.36813
C4416732,5729824,0.36792
C4416738,5733066,0.36772
C4416744,5736308,0.36751
C4416750,5739550,0.3673
C4416756,5742792,0.36709
C4416802,5746033,0.36689
C4416808,5749275,0.36668
C4416814,5752516,0.36647
C4416820,5755758,0.36627
C4416826,5758999,0.36606
C4416832,5762241,0.36586
C4416838,5765482,0.36565
C4416844,5768723,0.36544
C4416850,5771964,0.36524
C4416856,5775205,0.36503
C4416902,5778446,0.36483
C4416908,5781687,0.36462
C4416914,5784927,0.36442
C4416920,5788168,0.36422
C4416926,5791408,0.36401
C4416932,5794649,0.36381
C4416938,5797889,0.36361
C4416944,5801129,0.3634
C4416950,5804369,0.3632
C4416956,5807610,0.363
C4417002,5810850,0.36279
C4417008,5814089,0.36259
C4417014,5817329,0.36239
C4417020,5820569,0.36219
C4417026,5823809,0.36199
C4417032,5827048,0.36179
C4417038,5830288,0.36158
C4417044,5833527,0.36138
C4417050,5836766,0.36118
C4417056,5840006,0.36098
C4417102,5843245,0.36078
C4417108,5846484,0.36058
C4417114,5849723,0.36038
C4417120,5852962,0.36018
C4417126,5856200,0.35998
C4417132,5859439,0.35979
C4417138,5862678,0.35959
C4417443,5962494,0.35357
C4417449,5965730,0.35338
C4417455,5968965,0.35318
C4417501,5972201,0.35299
C4417507,5975437,0.3528
C4417513,5978673,0.35261
C4417519,5981908,0.35242
C4417525,5985144,0.35223
C4417531,5988379,0.35204
C4417537,5991614,0.35185
C4417543,5994849,0.35166
C4417549,5998085,0.35147
C4417555,6001320,0.35128
C4417601,6004555,0.35109
C4417607,6007790,0.3509
C4417613,6011024,0.35071
C4417619,6014259,0.35052
C4417625,6017494,0.35034
C4417631,6020728,0.35015
C4417637,6023963,0.34996
C4417643,6027197,0.34977
C4417649,6030431,0.34958
C4417655,6033666,0.3494
C4417701,6036900,0.34921
C4417707,6040134,0.34902
C4417713,6043368,0.34884
C4417719,6046602,0.34865
C4417725,6049836,0.34846
C4417731,6053069,0.34828
C4417737,6056303,0.34809
C4417743,6059537,0.3479
C4417749,6062770,0.34772
C4417755,6066004,0.34753
C4417801,6069237,0.34735
C4417807,6072470,0.34716
C4417813,6075704,0.34698
C4417819,6078937,0.34679
C4417825,6082170,0.34661
C4417831,6085403,0.34643
C4417837,6088636,0.34624
C4417843,6091868,0.34606
C4417849,6095101,0.34587
C4417855,6098334,0.34569
C4417901,6101566,0.34551
C4417907,6104799,0.34532
C4417913,6108031,0.34514
C4417919,6111275,0.34496
C4417925,6114496,0.34478
C4417931,6117728,0.3446
C4417937,6120960,0.34441
C4417943,6124192,0.34423
C4417949,6127424,0.34405
C4417955,6130656,0.34387
C4418001,6133888,0.34369
C4418007,6137119,0.34351
C4418013,6140351,0.34333
C4418019,6143583,0.34314
C4418025,6146814,0.34296
C4418031,6150046,0.34278
C4418037,6153277,0.3426
C4418043,6156508,0.34242
C4418049,6159739,0.34224
C4418055,6162970,0.34207
C4418101,6166201,0.34189
C4418107,6169432,0.34171
C4418113,6172663,0.34153
C4418119,6175894,0.34135
C4418125,6179125,0.34117
C4418131,6182355,0.34099
C4418137,6185586,0.34081
C4418143,6188816,0.34064
C4418149,6192047,0.34046
C4418155,6195277,0.34028
C4418201,6198507,0.3401
C4418207,6201737,0.33993
C4418213,6204968,0.33975
C4418219,6208198,0.33957
C4418225,6211427,0.3394
C4418231,6214657,0.33922
C4418237,6217887,0.33904
C4418243,6221117,0.33887
C4418249,6224346,0.33869
C4418255,6227576,0.33852
C4418301,6230806,0.33834
C4418307,6234035,0.33817
C4418313,6237264,0.33799
C4418319,6240494,0.33782
C4418325,6243723,0.33764
C4418331,6246952,0.33747
C4418337,6250181,0.33729
C4418343,6253410,0.33712
C4418349,6256639,0.33694
C4418355,6259868,0.33677
C4418401,6263096,0.3366
C4418407,6266325,0.33642
C4418413,6269553,0.33625
C4418419,6272782,0.33608
C4418425,6276010,0.3359
C4418431,6279239,0.33573
C4418437,6282467,0.33556
C4418443,6285695,0.33539
C4418449,6288923,0.33521
C4418455,6292151,0.33504
C4418501,6295379,0.33487
C4418507,6298607,0.3347
C4418513,6301835,0.33453
C4418519,6305063,0.33436
C4418525,6308291,0.33418
C4418531,6311518,0.33401
C4418537,6314746,0.33384
C4418543,6317973,0.33367
C4418549,6321201,0.3335
C4418555,6324428,0.33333
C4418601,6327655,0.33316
C4418607,6330882,0.33299
C4418613,6334110,0.33282
C4418619,6337337,0.33265
C4418625,6340564,0.33248
C4418631,6343790,0.33231
C4418637,6347017,0.33215
C4418643,6350244,0.33198
C4418649,6353471,0.33181
C4418655,6356697,0.33164
C4418701,6359924,0.33147
C4418707,6363150,0.3313
C4418713,6366377,0.33114
C4418719,6369603,0.33097
C4418725,6372829,0.3308
C4418731,6376055,0.33063
C4418737,6379281,0.33047
C4418743,6382507,0.3303
C4418749,6385733,0.33013
C4418755,6388959,0.32997
C4418801,6392185,0.3298
C4419202,6521696,0.32325
C4419208,6524919,0.32309
C4419214,6528141,0.32293
C4419220,6531364,0.32277
C4419226,6534587,0.32261
C4419238,6541032,0.32229
C4419244,6544254,0.32213
C4419250,6547477,0.32198
C4419256,6550699,0.32182
C4419302,6553921,0.32166
C4419308,6557144,0.3215
C4419314,6560366,0.32134
C4419320,6563588,0.32119
C4419326,6566810,0.32103
C4419332,6570032,0.32087
C4419338,6573254,0.32071
C4419344,6576475,0.32056
C4419350,6579697,0.3204
C4419356,6582919,0.32024
C4419402,6586140,0.32009
C4419408,6589362,0.31993
C4419414,6592583,0.31977
C4419420,6595805,0.31962
C4419426,6599026,0.31946
C4419432,6602247,0.31931
C4419438,6605469,0.31915
C4419444,6608690,0.31899
C4419450,6611911,0.31884
C4419456,6615132,0.31868
C4419502,6618353,0.31853
C4419508,6621573,0.31837
C4419514,6624794,0.31822
C4419520,6628015,0.31806
C4419526,6631236,0.31791
C4419532,6634456,0.31775
C4419538,6637677,0.3176
C4419544,6640897,0.31745
C4419550,6644117,0.31729
C4419556,6647338,0.31714
C4419602,6650558,0.31699
C4419608,6653778,0.31683
C4419614,6656998,0.31668
C4419620,6660218,0.31653
C4419626,6663438,0.31637
C4419632,6666658,0.31622
C4419638,6669878,0.31607
C4419644,6673098,0.31591
C4419650,6676318,0.31576
C4419656,6679537,0.31561
C4419702,6682757,0.31546
C4419708,6685976,0.31531
C4419714,6689196,0.31515
C4419720,6692415,0.315
C4419726,6695634,0.31485
C4419732,6698854,0.3147
C4419738,6702073,0.31455
C4419744,6705292,0.3144
C4419750,6708511,0.31425
C4419756,6711730,0.3141
C4419802,6714949,0.31395
C4419808,6718168,0.3138
C4419814,6721387,0.31365
C4419820,6724605,0.3135
C4419826,6727824,0.31335
C4419832,6731043,0.3132
C4419838,6734261,0.31305
C4419844,6737480,0.3129
C4419850,6740698,0.31275
C4419856,6743916,0.3126
C4419902,6747135,0.31245
C4419908,6750353,0.3123
C4419914,6753571,0.31215
C4419920,6756789,0.312
C4419926,6760007,0.31185
C4419932,6763225,0.3117
C4419938,6766443,0.31156
C4419944,6769661,0.31141
C4419950,6772878,0.31126
C4419956,6776096,0.31111
C4420002,6779314,0.31097
C4420008,6782531,0.31082
C4420014,6785749,0.31067
C4420020,6788966,0.31052
C4420026,6792184,0.31038
C4420032,6795401,0.31023
C4420038,6798618,0.31008
C4420044,6801835,0.30994
C4420050,6805052,0.30979
C4420056,6808269,0.30964
C4420102,6811486,0.3095
C4420108,6814703,0.30935
C4420114,6817920,0.3092
C4420120,6821137,0.30906
C4420126,6824354,0.30891
C4420132,6827570,0.30877
C4420138,6830787,0.30862
C4420144,6834004,0.30848
C4420150,6837220,0.30833
C4420156,6840436,0.30819
C4420202,6843653,0.30804
C4420208,6846869,0.3079
C4420214,6850085,0.30775
C4420220,6853301,0.30761
C4420226,6856518,0.30746
C4420232,6859734,0.30732
C4420238,6862950,0.30718
C4420244,6866165,0.30703
C4420250,6869381,0.30689
C4420256,6872597,0.30674
C4420302,6875813,0.3066
C4420308,6879029,0.30646
C4420314,6882244,0.30631
C4420320,6885460,0.30617
C4420326,6888675,0.30603
C4420332,6891891,0.30589
C4420338,6895106,0.30574
C4420344,6898321,0.3056
C4420350,6901536,0.30546
C4420356,6904752,0.30532
C4420402,6907967,0.30517
C4420408,6911182,0.30503
C4420414,6914397,0.30489
C4420420,6917612,0.30475
C4420426,6920826,0.30461
C4420432,6924041,0.30446
C4420438,6927256,0.30432
C4420444,6930471,0.30418
C4420450,6933685,0.30404
C4420456,6936900,0.3039
C4420502,6940114,0.30376
C4420508,6943329,0.30362
C4420514,6946543,0.30348
C4420520,6949757,0.30334
C4420534,6957257,2.26476
C4420720,7014031,2.24642
C4420723,7014031,0.30056
C4420727,7017779,2.24522
C4420730,7017779,0.3004
C4420734,7021528,2.24403
C4420737,7021528,0.30024
C4420741,7025276,2.24283
C4420744,7025276,0.30008
C4420748,7029024,2.24163
C4420751,7029024,0.29992
C4420755,7032772,2.24044
C4420758,7032772,0.29976
C4420802,7036521,2.23924
C4420805,7036521,0.2996
C4420809,7040269,2.23805
C4420812,7040269,0.29944
C4420816,7044017,2.23686
C4420819,7044017,0.29928
C4420823,7047764,2.23567
C4420826,7047764,0.29912
C4420830,7051512,2.23448
C4420833,7051512,0.29896
C4420837,7055260,2.2333
C4420840,7055260,0.2988
C4420844,7059008,2.23211
C4420847,7059008,0.29864
C4420851,7062755,2.23093
C4420854,7062755,0.29848
C4420858,7066503,2.22974
C4420901,7066503,0.29833
C4420905,7070250,2.22856
C4420908,7070250,0.29817
C4420912,7073997,2.22738
C4420915,7073997,0.29801
C4420919,7077745,2.2262
C4420922,7077745,0.29785
C4420926,7081492,2.22502
C4420929,7081492,0.2977
C4420933,7085239,2.22385
C4420936,7085239,0.29754
C4421101,7132338,2.20916
C4421104,7132338,0.29557
C4421108,7136084,2.208
C4421111,7136084,0.29542
C4421115,7139830,2.20684
C4421118,7139830,0.29526
C4421122,7143576,2.20569
C4421125,7143576,0.29511
C4421129,7147321,2.20453
C4421132,7147321,0.29495
C4421136,7151067,2.20337
C4421139,7151067,0.2948
C4421143,7154813,2.20222
C4421146,7154813,0.29464
C4421150,7158558,2.20107
C4421153,7158558,0.29449
C4421157,7162304,2.19992
C4421200,7162304,0.29434
C4422540,7602132,2.07264
C4422545,7602132,0.27731
C4422551,7608004,2.07104
C4422556,7608004,0.27709
C4422602,7613876,2.06944
C4422607,7613876,0.27688
C4422613,7619747,2.06784
C4422618,7619747,0.27667
C4422624,7625619,2.06625
C4422629,7625619,0.27645
C4422635,7631490,2.06466
C4422640,7631490,0.27624
C4422646,7637361,2.06308
C4422651,7637361,0.27603
C4422657,7643231,2.06149
C4422702,7643231,0.27582
C4422708,7649102,2.05991
C4422713,7649102,0.2756
C4422719,7654973,2.05833
C4422724,7654973,0.27539
C4422730,7660843,2.05675
C4422735,7660843,0.27518
C4422741,7666713,2.05518
C4422746,7666713,0.27497
C4422752,7672583,2.0536
C4422757,7672583,0.27476
C4422803,7678453,2.05203
C4422808,7678453,0.27455
C4422814,7684322,2.05047
C4422819,7684322,0.27434
C4422825,7690192,2.0489
C4422830,7690192,0.27413
C4422836,7696061,2.04734
C4422841,7696061,0.27392
C4422847,7701930,2.04578
C4422852,7701930,0.27371
C4422858,7707799,2.04422
C4422903,7707799,0.2735
C4422909,7713668,2.04267
C4422914,7713668,0.2733
C4422920,7719536,2.04111
C4422925,7719536,0.27309
C4422931,7725405,2.03956
C4422936,7725405,0.27288
C4422942,7731273,2.03801
C4422947,7731273,0.27267
C4422953,7737141,2.03647
C4422958,7737141,0.27247
C4423004,7743009,2.03493
C4423009,7743009,0.27226
C4423911,8034597,1.96107
C4423916,8034597,0.26238
C4423922,8040457,1.95964
C4423927,8040457,0.26219
C4423933,8046317,1.95822
C4423938,8046317,0.262
C4423944,8052176,1.95679
C4423949,8052176,0.26181
C4423955,8058035,1.95537
C4424000,8058035,0.26162
C4424006,8063894,1.95395
C4424011,8063894,0.26143
C4424017,8069753,1.95253
C4424022,8069753,0.26124
C4424028,8075612,1.95111
C4424033,8075612,0.26105
C4424039,8081471,1.9497
C4424044,8081471,0.26086
C4424050,8087329,1.94829
C4424055,8087329,0.26067
C4424101,8093188,1.94688
C4424106,8093188,0.26048
C4424112,8099046,1.94547
C4424117,8099046,0.26029
C4424123,8104904,1.94406
C4424128,8104904,0.2601
C4424134,8110762,1.94266
C4424139,8110762,0.25992
C4424145,8116619,1.94126
C4424150,8116619,0.25973
C4424156,8122477,1.93986
C4424201,8122477,0.25954
C4424207,8128334,1.93846
C4424212,8128334,0.25935
C4424218,8134191,1.93706
C4424223,8134191,0.25917
C4424229,8140049,1.93567
C4424234,8140049,0.25898
C4424240,8145906,1.93428
C4424245,8145906,0.25879
C4424251,8151762,1.93289
C4424256,8151762,0.25861
C4424302,8157619,1.9315
C4424307,8157619,0.25842
C4424313,8163475,1.93011
C4424318,8163475,0.25824
C4424324,8169332,1.92873
C4424329,8169332,0.25805
C4424335,8175188,1.92735
C4424340,8175188,0.25787
C4425303,8477379,1.85864
C4425308,8477379,0.24867
C4425314,8483228,1.85736
C4425319,8483228,0.2485
C4425325,8489076,1.85608
C4425330,8489076,0.24833
C4425336,8494924,1.8548
C4425341,8494924,0.24816
C4425347,8500772,1.85353
C4425352,8500772,0.24799
C4425358,8506620,1.85225
C4425403,8506620,0.24782
C4425409,8512468,1.85098
C4425414,8512468,0.24765
C4425420,8518316,1.84971
C4425425,8518316,0.24748
C4425431,8524163,1.84844
C4425436,8524163,0.24731
C4425442,8530011,1.84717
C4425447,8530011,0.24714
C4425453,8535858,1.84591
C4425458,8535858,0.24697
C4425504,8541705,1.84465
C4425509,8541705,0.2468
C4425515,8547552,1.84338
C4425520,8547552,0.24663
C4425526,8553399,1.84212
C4425531,8553399,0.24646
C4425537,8559246,1.84087
C4425542,8559246,0.2463
C4425548,8565092,1.83961
C4425553,8565092,0.24613
C4425559,8570939,1.83835
C4425604,8570939,0.24596
C4425610,8576785,1.8371
C4425615,8576785,0.24579
C4425621,8582631,1.83585
C4425626,8582631,0.24563
C4425632,8588477,1.8346
C4425637,8588477,0.24546
C4425643,8594323,1.83335
C4425648,8594323,0.24529
C4425654,8600169,1.83211
C4425659,8600169,0.24512
C4425705,8606014,1.83086
C4425710,8606014,0.24496
C4425716,8611860,1.82962
C4425721,8611860,0.24479
C4425727,8617705,1.82838
C4425732,8617705,0.24463
C4426338,8814773,1.7875
C4426343,8814773,0.23916
C4426349,8820614,1.78632
C4426354,8820614,0.239
C4426400,8826454,1.78513
C4426405,8826454,0.23884
C4426411,8832295,1.78395
C4426416,8832295,0.23868
C4426422,8838135,1.78278
C4426427,8838135,0.23852
C4426433,8843975,1.7816
C4426438,8843975,0.23837
C4426444,8849815,1.78042
C4426449,8849815,0.23821
C4426455,8855655,1.77925
C4426500,8855655,0.23805
C4426506,8861495,1.77808
C4426511,8861495,0.2379
C4426517,8867334,1.7769
C4426522,8867334,0.23774
C4426528,8873174,1.77574
C4426533,8873174,0.23758
C4426539,8879013,1.77457
C4426544,8879013,0.23743
C4426550,8884853,1.7734
C4426555,8884853,0.23727
